912810FJ2,MARKET BASED BOND,0.06125,08/15/2029,,109.937500,109.781250,109.718750
912810FM5,MARKET BASED BOND,0.0625,05/15/2030,,111.828125,111.593750,111.562500
912810FP8,MARKET BASED BOND,0.05375,02/15/2031,,108.468750,108.156250,108.093750
912810FT0,MARKET BASED BOND,0.045,02/15/2036,,104.703125,104.562500,104.500000
912810PT9,MARKET BASED BOND,0.0475,02/15/2037,,107.031250,106.843750,106.781250
912810PU6,MARKET BASED BOND,0.05,05/15/2037,,109.359375,109.187500,109.156250
912810PW2,MARKET BASED BOND,0.04375,02/15/2038,,102.546875,102.406250,102.343750
912810PX0,MARKET BASED BOND,0.045,05/15/2038,,103.640625,103.500000,103.437500
912810QA9,MARKET BASED BOND,0.035,02/15/2039,,92.234375,92.093750,92.031250
912810QB7,MARKET BASED BOND,0.0425,05/15/2039,,100.312500,100.218750,100.156250
912810QC5,MARKET BASED BOND,0.045,08/15/2039,,103.015625,102.937500,102.843750
912810QD3,MARKET BASED BOND,0.04375,11/15/2039,,101.390625,101.281250,101.218750
912810QE1,MARKET BASED BOND,0.04625,02/15/2040,,104.187500,104.031250,103.937500
912810SR0,MARKET BASED BOND,0.01125,05/15/2040,,62.546875,62.437500,62.312500
912810QH4,MARKET BASED BOND,0.04375,05/15/2040,,101.046875,100.875000,100.781250
912810QK7,MARKET BASED BOND,0.03875,08/15/2040,,94.875000,94.718750,94.625000
912810SQ2,MARKET BASED BOND,0.01125,08/15/2040,,61.921875,61.812500,61.718750
912810ST6,MARKET BASED BOND,0.01375,11/15/2040,,64.390625,64.281250,64.187500
912810QL5,MARKET BASED BOND,0.0425,11/15/2040,,99.156250,99.031250,98.968750
912810QN1,MARKET BASED BOND,0.0475,02/15/2041,,105.218750,105.062500,105.000000
912810SW9,MARKET BASED BOND,0.01875,02/15/2041,,69.843750,69.750000,69.656250
912810SY5,MARKET BASED BOND,0.0225,05/15/2041,,74.046875,73.968750,73.875000
912810QQ4,MARKET BASED BOND,0.04375,05/15/2041,,100.375000,100.218750,100.125000
912810QS0,MARKET BASED BOND,0.0375,08/15/2041,,92.546875,92.437500,92.375000
912810TA6,MARKET BASED BOND,0.0175,08/15/2041,,67.640625,67.531250,67.468750
912810TC2,MARKET BASED BOND,0.02,11/15/2041,,70.406250,70.312500,70.187500
912810QT8,MARKET BASED BOND,0.03125,11/15/2041,,84.500000,84.406250,84.312500
912810QU5,MARKET BASED BOND,0.03125,02/15/2042,,84.203125,84.125000,84.000000
912810TF5,MARKET BASED BOND,0.02375,02/15/2042,,74.687500,74.625000,74.531250
912810TH1,MARKET BASED BOND,0.0325,05/15/2042,,85.390625,85.343750,85.218750
912810QW1,MARKET BASED BOND,0.03,05/15/2042,,82.359375,82.281250,82.187500
912810QX9,MARKET BASED BOND,0.0275,08/15/2042,,79.000000,78.906250,78.781250
912810TK4,MARKET BASED BOND,0.03375,08/15/2042,,86.843750,86.781250,86.656250
912810QY7,MARKET BASED BOND,0.0275,11/15/2042,,78.718750,78.625000,78.531250
912810TM0,MARKET BASED BOND,0.04,11/15/2042,,94.781250,94.718750,94.625000
912810TQ1,MARKET BASED BOND,0.03875,02/15/2043,,93.015625,92.968750,92.812500
912810QZ4,MARKET BASED BOND,0.03125,02/15/2043,,83.359375,83.281250,83.125000
912810RB6,MARKET BASED BOND,0.02875,05/15/2043,,79.968750,79.875000,79.750000
912810TS7,MARKET BASED BOND,0.03875,05/15/2043,,92.921875,92.875000,92.750000
912810TU2,MARKET BASED BOND,0.04375,08/15/2043,,99.515625,99.468750,99.375000
912810RC4,MARKET BASED BOND,0.03625,08/15/2043,,89.593750,89.500000,89.375000
912810RD2,MARKET BASED BOND,0.0375,11/15/2043,,91.109375,91.031250,90.906250
912810TW8,MARKET BASED BOND,0.0475,11/15/2043,,104.609375,104.593750,104.468750
912810RE0,MARKET BASED BOND,0.03625,02/15/2044,,89.343750,89.250000,89.125000
912810RG5,MARKET BASED BOND,0.03375,05/15/2044,,85.921875,85.812500,85.718750
912810RH3,MARKET BASED BOND,0.03125,08/15/2044,,82.437500,82.343750,82.250000
912810RJ9,MARKET BASED BOND,0.03,11/15/2044,,80.546875,80.468750,80.343750
912810RK6,MARKET BASED BOND,0.025,02/15/2045,,73.546875,73.468750,73.375000
912810RM2,MARKET BASED BOND,0.03,05/15/2045,,80.187500,80.093750,80.031250
912810RN0,MARKET BASED BOND,0.02875,08/15/2045,,78.328125,78.218750,78.156250
912810RP5,MARKET BASED BOND,0.03,11/15/2045,,79.906250,79.812500,79.750000
912810RQ3,MARKET BASED BOND,0.025,02/15/2046,,72.703125,72.593750,72.531250
912810RS9,MARKET BASED BOND,0.025,05/15/2046,,72.515625,72.406250,72.343750
912810RT7,MARKET BASED BOND,0.0225,08/15/2046,,68.796875,68.718750,68.656250
912810RU4,MARKET BASED BOND,0.02875,11/15/2046,,77.500000,77.406250,77.343750
912810RV2,MARKET BASED BOND,0.03,02/15/2047,,79.109375,79.031250,78.968750
912810RX8,MARKET BASED BOND,0.03,05/15/2047,,78.984375,78.906250,78.812500
912810RY6,MARKET BASED BOND,0.0275,08/15/2047,,75.234375,75.156250,75.093750
912810RZ3,MARKET BASED BOND,0.0275,11/15/2047,,75.109375,75.031250,75.000000
912810SA7,MARKET BASED BOND,0.03,02/15/2048,,78.625000,78.562500,78.500000
912810SC3,MARKET BASED BOND,0.03125,05/15/2048,,80.375000,80.312500,80.250000
912810SD1,MARKET BASED BOND,0.03,08/15/2048,,78.437500,78.375000,78.312500
912810SE9,MARKET BASED BOND,0.03375,11/15/2048,,83.968750,83.906250,83.843750
912810SF6,MARKET BASED BOND,0.03,02/15/2049,,78.312500,78.250000,78.218750
912810SH2,MARKET BASED BOND,0.02875,05/15/2049,,76.406250,76.343750,76.281250
912810SJ8,MARKET BASED BOND,0.0225,08/15/2049,,66.937500,66.875000,66.812500
912810SK5,MARKET BASED BOND,0.02375,11/15/2049,,68.750000,68.687500,68.625000
912810SL3,MARKET BASED BOND,0.02,02/15/2050,,62.875000,62.812500,62.718750
912810SN9,MARKET BASED BOND,0.0125,05/15/2050,,51.234375,51.156250,51.125000
912810SP4,MARKET BASED BOND,0.01375,08/15/2050,,52.937500,52.875000,52.843750
912810SS8,MARKET BASED BOND,0.01625,11/15/2050,,56.656250,56.593750,56.531250
912810SU3,MARKET BASED BOND,0.01875,02/15/2051,,60.390625,60.312500,60.281250
912810SX7,MARKET BASED BOND,0.02375,05/15/2051,,68.109375,68.031250,67.968750
912810SZ2,MARKET BASED BOND,0.02,08/15/2051,,62.156250,62.093750,62.000000
912810TB4,MARKET BASED BOND,0.01875,11/15/2051,,60.062500,60.000000,59.937500
912810TD0,MARKET BASED BOND,0.0225,02/15/2052,,65.984375,65.937500,65.875000
912810TG3,MARKET BASED BOND,0.02875,05/15/2052,,76.000000,75.937500,75.875000
912810TJ7,MARKET BASED BOND,0.03,08/15/2052,,78.031250,77.968750,77.906250
912810TL2,MARKET BASED BOND,0.04,11/15/2052,,94.546875,94.531250,94.468750
912810TN8,MARKET BASED BOND,0.03625,02/15/2053,,88.312500,88.250000,88.218750
912810TR9,MARKET BASED BOND,0.03625,05/15/2053,,88.390625,88.375000,88.312500
912810TT5,MARKET BASED BOND,0.04125,08/15/2053,,96.750000,96.718750,96.656250
912810TV0,MARKET BASED BOND,0.0475,11/15/2053,,107.453125,107.437500,107.343750
9128286N5,TIPS,0.005,04/15/2024,,0.000000,99.593750,99.593750
912828WU0,TIPS,0.00125,07/15/2024,,0.000000,99.187500,99.187500
912828YL8,TIPS,0.00125,10/15/2024,,98.562500,98.531250,98.531250
912828H45,TIPS,0.0025,01/15/2025,,97.703125,97.656250,97.656250
912810FR4,TIPS,0.02375,01/15/2025,,99.640625,99.593750,99.593750
912828ZJ2,TIPS,0.00125,04/15/2025,,97.000000,96.968750,96.968750
912828XL9,TIPS,0.00375,07/15/2025,,97.437500,97.406250,97.406250
91282CAQ4,TIPS,0.00125,10/15/2025,,96.687500,96.656250,96.656250
912828N71,TIPS,0.00625,01/15/2026,,96.937500,96.906250,96.875000
912810FS2,TIPS,0.02,01/15/2026,,99.515625,99.468750,99.468750
91282CCA7,TIPS,0.00125,04/15/2026,,95.500000,95.468750,95.437500
912828S50,TIPS,0.00125,07/15/2026,,95.625000,95.593750,95.562500
91282CDC2,TIPS,0.00125,10/15/2026,,95.265625,95.218750,95.187500
912828V49,TIPS,0.00375,01/15/2027,,95.343750,95.312500,95.281250
912810PS1,TIPS,0.02375,01/15/2027,,100.984375,100.937500,100.906250
91282CEJ6,TIPS,0.00125,04/15/2027,,94.156250,94.125000,94.093750
9128282L3,TIPS,0.00375,07/15/2027,,95.171875,95.125000,95.093750
91282CFR7,TIPS,0.01625,10/15/2027,,99.250000,99.218750,99.156250
9128283R9,TIPS,0.005,01/15/2028,,94.656250,94.625000,94.593750
912810PV4,TIPS,0.0175,01/15/2028,,99.375000,99.312500,99.281250
912810FD5,TIPS,0.03625,04/15/2028,,106.843750,106.750000,106.687500
91282CGW5,TIPS,0.0125,04/15/2028,,97.281250,97.250000,97.187500
912828Y38,TIPS,0.0075,07/15/2028,,95.703125,95.656250,95.593750
91282CJH5,TIPS,0.02375,10/15/2028,,102.687500,102.656250,102.593750
9128285W6,TIPS,0.00875,01/15/2029,,95.531250,95.500000,95.406250
912810PZ5,TIPS,0.025,01/15/2029,,103.171875,103.093750,103.031250
912810FH6,TIPS,0.03875,04/15/2029,,109.937500,109.875000,109.781250
9128287D6,TIPS,0.0025,07/15/2029,,92.359375,92.312500,92.250000
912828Z37,TIPS,0.00125,01/15/2030,,90.500000,90.468750,90.437500
912828ZZ6,TIPS,0.00125,07/15/2030,,90.187500,90.156250,90.125000
91282CBF7,TIPS,0.00125,01/15/2031,,89.062500,89.031250,88.968750
91282CCM1,TIPS,0.00125,07/15/2031,,88.593750,88.562500,88.500000
91282CDX6,TIPS,0.00125,01/15/2032,,87.437500,87.406250,87.343750
912810FQ6,TIPS,0.03375,04/15/2032,,111.140625,111.031250,110.968750
91282CEZ0,TIPS,0.00625,07/15/2032,,90.843750,90.812500,90.750000
91282CGK1,TIPS,0.01125,01/15/2033,,93.984375,93.968750,93.906250
91282CHP9,TIPS,0.01375,07/15/2033,,96.218750,96.187500,96.125000
91282CJY8,TIPS,0.0175,01/15/2034,,99.046875,99.031250,98.968750
912810QF8,TIPS,0.02125,02/15/2040,,101.531250,101.375000,101.375000
912810QP6,TIPS,0.02125,02/15/2041,,101.578125,101.406250,101.375000
912810QV3,TIPS,0.0075,02/15/2042,,80.156250,80.000000,79.968750
912810RA8,TIPS,0.00625,02/15/2043,,77.093750,76.937500,76.906250
912810RF7,TIPS,0.01375,02/15/2044,,88.046875,87.906250,87.875000
912810RL4,TIPS,0.0075,02/15/2045,,76.937500,76.781250,76.750000
912810RR1,TIPS,0.01,02/15/2046,,80.234375,80.093750,80.093750
912810RW0,TIPS,0.00875,02/15/2047,,77.109375,76.968750,77.031250
912810SB5,TIPS,0.01,02/15/2048,,78.734375,78.593750,78.593750
912810SG4,TIPS,0.01,02/15/2049,,78.328125,78.187500,78.156250
912810SM1,TIPS,0.0025,02/15/2050,,63.015625,62.875000,62.875000
912810SV1,TIPS,0.00125,02/15/2051,,59.703125,59.593750,59.531250
912810TE8,TIPS,0.00125,02/15/2052,,58.828125,58.718750,58.656250
912810TP3,TIPS,0.015,02/15/2053,,87.375000,87.312500,87.187500
91282CEL1,MARKET BASED FRN,0.05317373538,04/30/2024,,0.000000,99.966534,99.967547
91282CFD8,MARKET BASED FRN,0.05431240164,07/31/2024,,99.978184,99.963956,99.976996
91282CFS5,MARKET BASED FRN,0.055359567900000003,10/31/2024,,100.037404,100.012199,100.025518
91282CGF2,MARKET BASED FRN,0.05596956546,01/31/2025,,100.081478,100.046583,100.065829
91282CGY1,MARKET BASED FRN,0.0556543992,04/30/2025,,100.027142,100.009243,100.009243
91282CHS3,MARKET BASED FRN,0.05520706668,07/31/2025,,99.946752,99.916405,99.937822
91282CJD4,MARKET BASED FRN,0.05566456668,10/31/2025,,100.010966,99.986051,99.981900
91282CJU6,MARKET BASED FRN,0.05642706546,01/31/2026,,100.121292,100.111837,100.116564
